"Issue";"Milestone";"Labels";"Release Note";"No Change";"Laatste Comment"
"#659";"Technische issues voor NLCS 5.1";"publicatie";"";"";"in de laatste acceptatie-publicatie zijn we hier maar van uitgegaan, mondeling besproken dat het samenvoegen van kolommen voor iedere levernaicer haalbaar is, terwijl het splitsen van namen kan leiden tot fouten en dus beter bij de standaard al kan gebeuren"
"#663";"Technische issues voor NLCS 5.1";"publicatie";"";"";""
"#664";"Technische issues voor NLCS 5.1";"publicatie";"";"";""
"#665";"Technische issues voor NLCS 5.1";"publicatie";"";"";""
"#666";"Technische issues voor NLCS 5.1";"Symbolen";"";"";""
"#667";"Technische issues voor NLCS 5.1";"publicatie";"";"";""
"#669";"Technische issues voor NLCS 5.1";"publicatie";"";"";""
"#670";"Technische issues voor NLCS 5.1";"publicatie";"";"";""
"#674";"Technische issues voor NLCS 5.1";"publicatie";"";"";""
"#677";"Technische issues voor NLCS 5.1";"publicatie";"";"";"Deze feedback is grotendeels dubbel met #609 

Het ging om de eerlaatst gepubliceerde versie; een groot deel van de problemen met ID’s blijkt te komen doordat de in plaats van naar een zoekterm voor symbolen te verwijzen, soms twee symbolen aan één object hadden gelinkt; bij output naar tabellen krijg je dan meer regels in plaats van één per object, omdat er per link naar een symbool een regel wordt aangemaakt. De database is dan niet per sé brak, maar de output wel. We hebben nu automatische checks gemaakt om te zorgen dat dit soort voorwaarden erin zitten en we niet meer dubbele links kunnen hebben. Dus als het goed is heb je deze problemen niet meer bij de nieuwste publicatie.

Wel is het zo, en ook besproken in de laatste technische commissie, dat niet elke naamswijziging van laagnaam leidt tot een nieuw ID, als wel hetzelfde object wordt bedoeld maar de laagnaamindeling veranderd is krijg je dus bij het bestaande ID een andere laagnaam. Dit moet geen probleem zijn bij het controleren van tekeningen, omdat daarbij de juiste versie van NLCS gebruikt kan worden om tegen te checken."
"#693";"Technische issues voor NLCS 5.1";"";"";"";"kind van kolommen zijn gefixed, bij kleuren kon ik dit niet terug vinden"
"#694";"Technische issues voor NLCS 5.1";"disciplines";"";"";""
"#695";"Technische issues voor NLCS 5.1";"publicatie";"";"";"ingericht en gedocumenteerd: Werkafspraak: branch- en releasebeleid
Doel en scope

Dit document legt vast hoe we versies beheren en publiceren met drie vaste branches:

main – definitieve (productie)releases.

acceptance – acceptatieversies voor openbare consultaties en testen in software.

development – doorontwikkeling (dagelijks werk, features).

Branches en gebruik

development

Startpunt voor alle feature-branches: feature/<korte-naam>.

Regel: ontwikkel en review via Pull Requests (PR’s). Squash-merge features terug naar development.

acceptance

Ontstaat door merge van development → acceptance wanneer we “code freeze” voor de volgende versie willen.

Alleen bugfixes en tekstafspraken voor de consultatie/performance-tests.

main

Ontstaat door merge van acceptance → main nadat de acceptatie is goedgekeurd.

Bevat uitsluitend stabiele, gepubliceerde releases.

Versietags (naming)

Productie (main): SemVer vMAJOR.MINOR.PATCH (bijv. v1.3.0).

Acceptatie: vMAJOR.MINOR.PATCH-acc.N (bijv. v1.3.0-acc.1, v1.3.0-acc.2).

Gebruik altijd een tag bij een release zodat de versie exact herleidbaar is.

Releaseproces (samengevat)

Voorbereiden

Features afronden in development.

PR’s reviewen, CI groen.

Acceptatieversie

development → acceptance (merge).

Tag: vX.Y.Z-acc.1 (en eventueel -acc.2, … bij extra correcties).

Publiceer naar de acceptatieomgeving (zie CI/CD).

Definitieve release

Na goedgekeurde acceptatie: acceptance → main (merge).

Tag: vX.Y.Z.

Publiceer naar productieomgeving (zie CI/CD).

Na release

Back-merge fixes van main terug naar acceptance en development (repository blijft in sync).

Hotfixes

Kritieke bug in productie?

Branch: hotfix/vX.Y.Z+1 vanaf main.

Fix → PR → merge naar main → tag vX.Y.(Z+1) → publiceer.

Altijd terug mergen naar acceptance en development.

Publicatiebeleid (ReSpec & sites)

Alleen releases publiceren; geen automatische publicatie bij gewone commits.

Acceptatiepublicatie: bij tags met -acc. op acceptance.

Productiepublicatie: bij SemVer-tags (zonder -acc) op main."
"#698";"Technische issues voor NLCS 5.1";"publicatie";"";"";"made new release"
"#700";"Technische issues voor NLCS 5.1";"Lijnen";"";"";"that's great, the query is working, let ignore this one mistake and continue publishing for the test"
"#704";"Technische issues voor NLCS 5.1";"publicatie";"";"";"> Verder is het databestand Disciplines niet aangepast (dubbele hoofdletters in de naam en typefout 'Contructies').

Dit zie ik niet, in de release op de acceptatie-branch is dit wel aangepast
Je hebt op dit moment waarschijnlijk een clone van de “main” branch van GitHub op je computer staan, zoals in een eerdere mail gestuurd publiceren we vanaf nu releases op branches, de huidige acceptatieversie staat dus op een andere branch. Tip: even je lokale clone weggooien en de acceptatie-branch clonen werkt het makkelijkst met al onze bestanden."
"#705";"Technische issues voor NLCS 5.1";"";"";"";"thank you, i updated the query to check for wrong (unnecessary) new lines and fix it for output"
"#706";"Technische issues voor NLCS 5.1";"";"";"";"added in acceptance"
"#737";"Technische issues voor NLCS 5.1";"IS installaties spoor";"";"";"dank, dat was me even ontglipt."
"#741";"Technische issues voor NLCS 5.1";"publicatie";"";"";"> Aanvullende vraag: wie controleert de aangeleverde nieuwe objecten en symbolen? Het lijkt alsof ze ongezien aan de bibliotheek worden toegevoegd. Er worden nu regelmatig opschoonrondes gehouden, gaan we over een paar jaar pas deze nieuwe aanleveringen beoordelen en opschonen?

alle wijzigingen vanuit issues en werkgroepen zijn eerst door de expertcommissie vastgesteld, of ingebracht door een werkgroep, een expert heeft vervolgens nieuwe symbolen en objectentabellen uitgewerkt die door de product manager zijn verwerkt. Na feedback door de technische commissie zijn ook controle queries gebouwd op de output. 

Omdat de standaard een aantal jaar niks heeft gedaan is het aantal wijzigingen heel groot geworden."
"#764";"Technische issues voor NLCS 5.1";"publicatie";"";"";"Voor technische commissie 2026-02-22: Vaststellen wat het probleem is, ik kan geen objectnamen met haakjes vinden

Blijkt om de ""specials"" te gaan van tekstobjecten en maatvoeringen in ZZ. Geen probleem in de publicatie."
"#768";"Technische issues voor NLCS 5.1";"ID en wijzigingen";"";"";"query and the table is updated"
"#789";"Technische issues voor NLCS 5.1";"publicatie";"";"";""
"#791";"Technische issues voor NLCS 5.1";"publicatie";"";"";""
"#792";"Technische issues voor NLCS 5.1";"publicatie";"";"";""
"#793";"Technische issues voor NLCS 5.1";"publicatie";"";"";"see html folder"
"#799";"Technische issues voor NLCS 5.1";"publicatie";"";"";"[[releasenote]] test functionality of release note"
"#454";"";"VH - verhardingen";"";"";"@DerkNouwensTPG er zijn inderdaad een aantal verhardingssymbolen waar dit voorkomt.
Voornamelijk de betontegelsymbolen om visueel verschil tussen dunne en dikke tegels te kunnen maken."
"#472";"";"Netbeheer | KL kabels en leidingen";"";"";"ik heb dit geantwoord: 

De NLCS standaard heeft op dit moment geen “mapping” of vertaalslag richting IMKL of de WIBON. Deze service wordt mogelijk wel door een NLCS-leverancier aangeboden, en is dan een commerciële uitbreiding bij de NLCS standaard. 


Uiteraard zou ik graag hebben dat de standaarden goed op elkaar aansluiten, en krijg dan ook graag feedback over de bevindingen uit je project, als de NLCS hiervoor moet worden uitgebreid of aangepast, of als er een vergelijkingstabel moet worden opgenomen bij de standaard. Ik volg ook de samenwerking van netbeheerders op de voet. De netbeheerders zijn onder de vlag van DigiGO aan het samenwerken en focussen zich in eerste instantie op een uitbreiding van NLCS voor energienetten, waarbinnen ook rekening gehouden gaat worden met de bedrijfstoestanden reserve en verlaten. In dit samenwerkingsverband zal de aansluiting op de WIBON vast ook gaan spelen."
"#564";"";"Stedelijk Spoor | KL kabels en leidingen";"";"";"verwerkt"
"#614";"";"";"";"";"ik heb deze gebruiker dit antwoord gegeven: De stelregel is dat een tekening goed leesbaar moet zijn voor gebruik, daarom kan je altijd kiezen om kleuren of diktes aan te passen. Dat gaat vooral over het gebruik van die tekening voor dat specifieke werk.

Tegelijkertijd is het goed voor de uitwisseling van modellen, om terug te kunnen schakelen naar de standaard weergave, met voor de software herkenbare symbolen, arceringen en lijntypes. Daar kan een andere partij namelijk mee verder werken. Wellicht hebben die voor hun werkproces wel een script om een tekening ergens voor te gebruiken. Dat is een heel ander vraagstuk. 

Nu hebben wij niet per applicatie vastgesteld met welke instellingen je kunt afwijken, alleen dat je nlcs-leverancier je moet kunnen ondersteunen om terug te schakelen naar de standaard presentatie. Flauw gezegd is dit niet aan de standaard, maar een werkafspraak of een werkinstructie over hoe specifieke software te gebruiken. 

De kleur geel gaan we er in 5.1 uit halen, wegens dit probleem met de weergave op een witte ondergrond."
"#668";"";"publicatie";"";"";""
"#671";"";"";"";"";"Ohh this is again one of these mistakes, the user interface is very difficult to navigate with a mousepad you can make mistakes like this easily. It should be fine now"
"#672";"";"";"";"";"done"
"#726";"";"RI_riolering-en-GWSW";"";"";"Ik gebruik liever zo veel mogelijk de voorkeurstermen uit GWSW, tenzij dit zorgt voor overschrijding van de laagnamen. Daarom sluit ik deze issue."
