"Issue";"Milestone";"Labels";"Release Note";"No Change";"Laatste Comment"
"#797";"Technische issues voor NLCS 5.1";"implementatie";"";"";"Heb dit geantwoord: Als de op het dataplatform een nieuwe versie publiceren, dan draaien we scripts en publiceren ook op de GitHub, waarbij we branches hebben voor de actuele versie van de standaard (main), voor acceptatie-publicatie (acceptance) en de branch development waarin we zaken voorbereiden. Als er een nieuwe versie gepubliceerd wordt, dan komen de bestanden op GitHub die daar bij horen in een GitHub-release; zo weet je voortaan altijd welke bestanden bij welke database-publicatie horen. 
Deze tag geeft bijvoorbeeld de 5.1.5 acceptance-release weer op GitHub: https://github.com/nl-digigo/NLCS/commit/557b550c64a015e6874831697ce42d087a73eeca. Alleen voor de documentatie moet je in de juiste REadME kijken, omdat dat anders werkt dan met code. De readMe voor 5.1: https://github.com/nl-digigo/NLCS/blob/development/README-5-1.md

Voor de wijzigingen hebben we nu query’s gemaakt waardoor ook de veranderingen ten opzichte van de vorige definitieve release gepubliceerd worden. 
De [changelog](https://github.com/nl-digigo/NLCS/tree/development/tabellen/changelog) is uitgedraaid voor  acceptatie-versie 5.1.5 ten opzichte van 5.0

Je kunt hierin de tabellen vinden met nieuwe concepten, vervallen concepten en van naam gewijzigde objecten, arceringen, symbolen en lijntypes.

Ik heb een analyse gedaan op de naamswijziging van de arceringen, symbolen en lijntypes in een overzicht, en een analyse van naam gewijzigde objecten in een ander overzicht. 

Overigens houden we ook release notes bij die de inhoudelijke en technische wijzigingen in vogelvlucht weergeven:  https://nl-digigo.github.io/NLCS/functionalspecification/5-1/#release-5-1 en kun je via milestones en labels zien welke issues verwerkt zijn, met tags per hoofdgroep. Maar jij hebt denk ik meer aan de changelog. 

Wat jij verder vraagt, is of we ook de wijzigingen kunnen weergeven tussen deze 5.1.5-acceptance en de volgende release, dat kan ik nu relatief makkelijk doen door het changelog uit te draaien en daarbij niet 5.0 maar deze 5.1.5 als baseline te nemen. Dat zal ik doen. Als de expertcommissie nog wijzigingen wil doorvoeren in de 5.1 op basis van de review, dan publiceer ik altijd eerst weer een acceptance-versie én wordt deze gecontroleerd met query’s en door toetsen door een nlcs-expert. Als die versie is als goed genoeg is beoordeeld door de technische en expertcommissie, en vastgesteld in de beheercommissie, wordt de laatste acceptatieversie onveranderd op Main gepubliceerd."
"#798";"Technische issues voor NLCS 5.1";"BOMOS";"";"";""
"#799";"Technische issues voor NLCS 5.1";"publicatie";"";"";"[[releasenote]] test functionality of release note"
"#812";"Technische issues voor NLCS 5.1";"VW Verkeersmaatregelen Weg";"";"";""
"#412";"";"kleuren";"";"";"Herstel, er blijkt hier een truuk te zijn toegepast: er worden of kleurnummers uit de lijnkleurentabel gebruikt, de software weet dat ze die kleuren bij het printen van een tekening zwart moeten maken; of er worden rgb kleuren gebruikt, de software print die in kleur af. In de sql komen dus twee manieren voor van kleur aanduiden in een en dezelfde kolom. Het publicatiescript van de ld versie moet hier rekening mee houden"
"#614";"";"";"";"";"ik heb deze gebruiker dit antwoord gegeven: De stelregel is dat een tekening goed leesbaar moet zijn voor gebruik, daarom kan je altijd kiezen om kleuren of diktes aan te passen. Dat gaat vooral over het gebruik van die tekening voor dat specifieke werk.

Tegelijkertijd is het goed voor de uitwisseling van modellen, om terug te kunnen schakelen naar de standaard weergave, met voor de software herkenbare symbolen, arceringen en lijntypes. Daar kan een andere partij namelijk mee verder werken. Wellicht hebben die voor hun werkproces wel een script om een tekening ergens voor te gebruiken. Dat is een heel ander vraagstuk. 

Nu hebben wij niet per applicatie vastgesteld met welke instellingen je kunt afwijken, alleen dat je nlcs-leverancier je moet kunnen ondersteunen om terug te schakelen naar de standaard presentatie. Flauw gezegd is dit niet aan de standaard, maar een werkafspraak of een werkinstructie over hoe specifieke software te gebruiken. 

De kleur geel gaan we er in 5.1 uit halen, wegens dit probleem met de weergave op een witte ondergrond."
"#668";"";"publicatie";"";"";""
"#671";"";"";"";"";"Ohh this is again one of these mistakes, the user interface is very difficult to navigate with a mousepad you can make mistakes like this easily. It should be fine now"
"#672";"";"";"";"";"done"
"#726";"";"RI_riolering-en-GWSW";"";"";"Ik gebruik liever zo veel mogelijk de voorkeurstermen uit GWSW, tenzij dit zorgt voor overschrijding van de laagnamen. Daarom sluit ik deze issue."
"#735";"";"";"";"";""
"#739";"";"eisen aan NLCS applicaties";"";"";"per mail is feedback geleverd voor de documentatie, de issue zorgt ervoor dat de productmanager dit ofwel kan verwerken in de software, ofwel een issue kan maken ter bespreking met de experts."
"#742";"";"documentation | Symbolen";"";"";""
"#743";"";"VH - verhardingen";"";"";""
"#802";"";"";"";"";"html tables are generated under /html/ folder.

Correct cells are green, wrong ones are red. 

Applied checks:
- Check if all the following attributes are filled:
[ ""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",
""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",
""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",
""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",
""id_nummer"" ]

- Check if color values are either RGB or one of the predefined values

- Check if the string doesn't include a weird character for the following columns:
[""omschrijving"",""status"",""discipline"",""hoofdgroep"",
""object"",""subobject01"",""subobject02"",""subobject03"",
""subobject04"",""subobject05"",""bewerking"",
""schaal"",""laagnaam"",
""vrkl_kort"",""vrkl_lang"",""id_nummer"",""kind_van""]

- Check if any deleted object's label is reused for a different uri in new version
- Check is line types are correct based on issue #790"
"#819";"";"RI_riolering-en-GWSW";"";"";"ik denk te simpel, op een zwart-wit tekening moet je het verschil wellicht ook kunnen zien; en op kruispunten kun je aan de lijntypes niet goed zien welk stelsel het is. We gebruiken nu qua kleur de zwart-wit 10-12 serie, dus dan moet je  per stelseltype een symbool hebben. Voor alle putten voor mogelijke smaken een variant is in die optiek logisch. Tenzij het ook echt fysiek precies hetzelfde ding is. Dan hoeft er maar een symbool te zijn, die je mogelijk op meerdere laagnamen van verschillende stelsels plaatst."
"#821";"";"";"";"";""
"#824";"";"";"";"";"@DerkNouwensTPG dat ben ik helemaal met je eens. Door het voor alles optioneel te maken, heb je als gebruiker ook die vrijheid. Dat dient dan echter een ander doel dan waar het voor bedoeld is. Zijnde de 'optionele weergaven', wanneer de verschalingsfactor een rol speelt.
Voor G is het sowieso vreemd zie ik nu inderdaad. Want ookal heb je een andere linetype voor een specifieke schaal, moet deze toch nog een eigen layer kunnen krijgen met schaalaanvulling.

Met huidige gedachtengoed zou het ook voor G moeten gelden.
Wanneer je het helemaal 'vrij' wilt maken, om ook het wel/niet presenteren te kunnen regelen, zou ook V in de lijst moeten staan.
Dan betreft het niet het oplossen van het presentatieverschil, maar het daadwerkelijk wel/niet presenteren."
"#831";"";"";"";"";""
"#923";"";"";"";"";""
